,Location,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
173,Niger,132.651770984281,139.340323395365,148.189159916588,158.71606449228,153.259717005291,172.03967898739498,174.35491295026,160.59183086191,150.381212302976,142.699184933056,144.085093870703,149.542041395782,155.776990472034,193.055055426061,203.56649585538898,202.25710099061402,199.531586399016,235.18863837557998,313.899446398596,362.495963830921,418.85526572608495,352.20552016480497,318.05823057567403,276.182799855065,217.46923604181703,208.297105774874,267.471243079967,304.683576436264,302.096812227904,280.141299910927,437.589994991622,396.416991751987,395.275162773467,344.534006349718,211.38649248686002,242.620396721353,244.81377904137298,225.022076636623,250.657461697887,232.187386399953,197.83268344164298,208.37705993638,228.235908596278,268.349892996455,286.490065814065,321.723661184348,336.281950277799,390.28448024548203,478.50255895243697,464.05799897091697,476.869532167304,512.595335012861,529.744458141694,552.569138963417,564.5967488020179,484.153137350801,500.214911266535,517.771572271371,570.723921953592,554.099389259855,567.669892261611,
174,Nigeria,92.96046560194651,96.9790299795105,104.38702854306,107.54057258507099,113.168716605965,117.188634827652,124.307792527789,99.4060787604039,97.2017426929705,121.24537296755301,224.104484659025,160.24873613783,209.226044780076,252.23269394852997,402.849912320457,438.33130222095804,556.70217044523,536.21617892585,527.311280606481,662.2639609177929,874.402070997746,2180.19762082969,1843.9093526319602,1222.62930414599,902.215849912844,882.5200009666929,639.013123288422,598.264862130862,549.237432953039,474.232040924323,567.528649015722,502.914138918939,477.177623755735,270.22396671752,321.320674137556,408.18104482525297,461.51961959300104,479.983764106443,469.43054868657003,497.841573908863,567.930722076473,590.381815034907,741.7474938763389,795.386228652408,1007.87434241216,1268.38346158479,1656.4247935432902,1883.46138847202,2259.11405888538,1911.6078658876897,2280.43733738126,2487.59801680379,2723.8221909385898,2961.54942175947,3098.98579063938,2687.48005643212,2176.00277201515,1968.5653984744397,2027.7785486384198,2229.8586518613,2097.09247289022,
175,Nicaragua,126.24816802509199,131.450652555931,140.557345647812,150.503658923287,170.434840978642,273.90670295779597,284.558690002172,299.080935453274,307.291756918733,320.428503619493,322.700294604053,333.11426400946704,344.25339774277603,414.435841867526,558.863285245465,566.6221647196589,638.304813738563,750.2502313100169,695.979644235303,481.759068107242,670.443717241455,728.626977565234,713.479924974047,772.8352319620759,852.4666060057989,718.684997278155,754.802568699753,985.0477809081099,658.462061427277,248.149686013707,241.87641208524101,348.864605316689,410.76738440981103,393.603545721052,847.373688376998,890.005449052435,908.63384789261,909.33649213871,943.922856694084,972.886793493075,1007.499838655,1034.55138685018,1000.93671470556,1005.7330435652801,1080.26911900907,1162.28968513428,1226.64430910063,1327.9667822213198,1499.2576198887,1444.36951048837,1503.8641909310998,1655.80294573178,1760.46030828841,1811.63680270363,1934.06292227225,2049.8516660809,2107.5740596602,2159.15671369193,2014.57518879047,1926.69969398276,1905.2611515592102,
176,Netherlands,1068.78458723735,1159.39235716074,1240.67789437294,1328.03664879968,1541.94736519029,1708.09635648862,1835.8014235103399,1991.36068565042,2185.24865888657,2642.95611830093,2927.0729394617497,3378.61479729144,4104.45102978895,5345.575443775871,6440.978420062679,7335.5089973343,7925.688062265501,9166.80819524307,11179.3895620565,12798.543245744098,13791.8622639458,11520.4478716306,11072.6584545573,10680.3590423923,9977.160216829301,9926.1299705666,13783.8501091364,16709.5596773838,17744.5013844684,17397.6916825595,21290.8603827045,21732.2307621923,23904.037415058,23122.4107668645,24646.314309626898,29258.134348621097,29006.8094454171,26700.5371335926,27885.8083823465,28263.0967106802,26149.41107829,26873.275933511402,29204.0398310254,35672.206597845296,40362.3947822685,41979.0558457881,44863.3506314287,51733.4421317965,57644.479974935304,52514.02711653231,50950.0343435181,54159.3466126142,50073.0056559308,52184.0618504931,52830.1742328055,45175.2318933798,46007.852920654695,48554.992276175595,53018.6293562696,52476.27325333269,52397.1167129558,
177,Norway,1441.75566002633,1560.3249311723,1667.2474297782,1775.5826554497896,1937.88461385928,2164.46882336736,2317.1948838265603,2514.04377214705,2662.11749153117,2875.2358439685804,3306.2194760776897,3736.3487374999104,4413.57569168528,5689.588806696701,6811.527336532321,8204.45151152979,8927.20162734477,10266.1206718698,11462.6415912182,13046.5372210653,15772.2409073814,15512.5067043575,15224.8939100982,14927.517476633899,14989.4857665906,15753.5527652129,18883.265802711998,22505.8977117052,24207.281468963,24281.096140537702,28242.943738533,28596.9330036444,30523.985055897403,27963.6652188271,29315.8419070199,34875.7043347536,37321.9741993473,36629.0309036621,34788.3598518819,36371.0509535576,38131.4606116242,38542.715099709,43084.472465071696,50134.8907734947,57603.836021826,66810.478520868,74148.3200757187,85139.9604469545,96944.0956064873,79977.6970817492,87693.7900658099,100600.56240758901,101524.141851985,102913.450843674,97019.18275274619,74355.5158575643,70460.5605323322,75496.7540581998,82267.80931615901,75719.7528965342,67329.67779109669,
178,Nepal,50.304937720813896,51.81124872870271,55.025688911924895,46.861453257451295,46.003403880898105,67.0074709698086,81.164422366702,73.9679007589551,66.548940087185,66.6383457866247,71.71859113522801,71.6298780982626,81.38657299887991,75.63696073906141,92.7522223287054,117.417746807474,105.892823314599,98.54200741559971,111.80661376877799,126.133309627198,129.586022391862,148.08026331010402,152.28966975542602,151.992553541432,156.6505396816,155.40781836829902,165.361829190716,167.79994456005198,193.499647953506,191.12085332804,191.87888393525398,202.08058913231702,170.586651238342,178.625987777859,193.27955094523702,203.980780640198,204.685755187214,217.787981943548,210.611560882806,214.106703241189,229.490392563225,246.725558064189,244.72084352424,252.402351773172,286.157672590748,315.805629997361,346.945331253185,391.380057185409,470.45545904050795,478.173252764915,592.4012071012011,799.5833768783791,804.141607315404,823.359874609489,844.8531248436169,901.749607715071,899.523581017634,1048.45375534427,1178.52593245237,1194.95687572575,1155.14285440358,
179,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4752.175081535221,6560.27487042551,9562.667865513242,9648.49565479998,10171.4807258872,8341.01227776155,9521.04210071383,10339.385479551,11614.665076832,11029.7355824213,10580.2681883905,
180,New Zealand,2312.94999239859,2343.29221317425,2448.62863326468,2622.2202714036,2813.5469756393895,2151.29492695315,2191.3125419395897,2188.3991386256102,1885.15615175625,2077.8955430230103,,2772.9185969396003,3294.6489426830394,4323.19653458655,4610.570426340129,4171.76973967475,4373.84099791231,4950.58820538927,5936.985260364229,6668.1386662247,7467.168037738051,7813.88754336067,7656.47573238963,7598.312038750059,6713.760131041539,7600.56524172937,9427.55394035348,12330.9168305483,13759.1556295922,13312.385585811298,13663.0216184298,12230.0734548834,11793.139241621398,13094.3454502639,15280.3127842922,17400.4201848172,18794.436039393,17474.187029724,14738.4455703918,15322.2238340267,13641.102718382199,13882.8568268586,16874.1874918196,21913.708171996102,25420.234882943998,27751.0654708859,26654.5932018985,32479.9817381467,31252.9625640673,28209.3623271229,33676.7741239925,38387.6270784076,39973.3807587223,42976.6495882584,44572.8987536626,38630.7265886928,40080.4941137172,42992.8952738896,43306.070003237204,42755.2162634522,41441.4666667011,
181,OECD members,1335.44032884735,1384.98127858334,1474.2836224862601,1567.4357596810098,1690.1146183130802,1810.7244164490398,1963.1603008007899,2082.7466236008104,2233.6213388885603,2429.34084135383,2618.51982954637,2862.53681764164,3282.4108687060602,3921.9580774179603,4347.28551782957,4822.03955172214,5179.08969163578,5787.70576571785,6887.882013498521,7880.89556043885,8677.29673626786,8752.99397465218,8547.27925687486,8753.904533004259,9082.9541175805,9491.05003012228,11403.9836834329,13102.2414189018,14650.623301661499,15203.980899795,16978.030003021202,17798.8667565296,18964.573917299298,19054.2831205469,20278.232217085802,22178.108236691,22192.041011112997,21686.2475903759,21747.570011198797,22671.8234031489,22995.0137039857,22615.323201385298,23407.686545162996,26004.1460403739,28738.7170098458,30180.9771376527,31604.6227484419,34324.686587483,36101.0383996363,33554.6057622379,34973.1229068434,37429.7080367955,37174.6253881353,37431.3632404343,37962.663696578704,35612.5061296802,36072.0844579063,37407.2643344896,39372.8359198699,39552.6617963179,38218.872374198596,
182,Oman,,,,,,101.25917913002701,105.556687350545,162.323830840634,277.909232022648,342.47501021924,354.08210084565,401.90046450981004,472.52038409477206,598.5661841740911,1954.8831483160898,2377.1075501800196,2760.54148838875,2803.3940829516996,2653.2817094677,3419.2657237722497,5181.8262190285295,5947.28083788999,5855.82240402531,5828.101618042429,6164.1926588694105,6677.398406873671,4691.20937451729,4822.10194202407,4997.390450116721,5382.7325261079295,6448.13835970931,5988.86683416409,6278.65249078533,6029.18380255629,6013.20026321579,6261.76446874815,6830.6394240135305,7039.6212373728085,6215.7154130912795,6915.37097325602,8601.27194448996,8475.96864264505,8626.96523423847,9066.312371009592,10126.1377413847,12377.080007638899,14420.5120419948,15838.4695603189,22139.74070678,16823.794980254,21369.352969705,23837.310936038797,24988.0125855934,23888.626583911202,23017.9339840457,18444.9270020773,16772.7392134801,17329.1854626719,18947.3664959773,17700.7034900714,14485.3861157973,
183,Other small states,,,,,,,,,,,284.38029968133,330.818672205261,392.280576266609,556.860359416087,1005.7806184553801,1099.62974399015,1338.99843974947,1476.7126603572199,1595.3255365368698,2026.86873204555,2751.57461411526,2702.80244675497,2496.2032497096498,2302.06394302268,2262.52773909369,2096.15247590958,2067.80703392224,2389.58866740226,2615.21184824837,2670.56082283781,3122.9009467634,3146.57091214597,3367.59198853256,3151.47125091156,3239.61034452177,3672.2950484072603,3802.3145672119103,3880.09279805747,3734.0304619961403,3941.00086085604,4370.08817969127,4274.29253429542,4534.11242357835,5547.415538497321,6753.97210450348,8008.480302700121,9187.77736899771,10954.5382376974,13045.051718525701,10905.7046987592,12378.4860683199,14895.518690288101,15212.813579444899,15552.6939516927,15730.9189256287,12779.218911548101,12384.397390261001,13201.518694460601,14354.4467109094,13799.5866939806,11766.973739293899,
184,Pakistan,83.33794593040399,89.40903402536999,91.319184879153,95.7033778155834,104.880217633675,116.44672466593,125.546992015402,139.11847507259,145.945672707028,153.4169693622,172.465666075121,178.555113572956,153.384039628535,101.164655853341,137.108933960307,168.080384792106,191.301084152157,213.16870252429,243.335838138343,260.56233356367903,303.050959448747,348.295060691411,368.277399316485,332.521046810914,349.18205022369204,337.828532513133,335.020158832506,339.33225521196897,379.454516734982,384.36430548327996,371.67856762875505,411.85943896601196,429.14690219221,442.492257310905,434.46540415328496,489.881829848191,497.21613144034006,476.38122756818603,461.216736136457,454.276112334929,576.195580353518,544.494251402474,534.303900685757,599.376330540607,687.836412662176,748.922589270883,836.860526218154,908.095085179713,990.846611164939,957.995675292236,987.409712037523,1164.97882332035,1198.11763704007,1208.91771020458,1251.17571867949,1356.66783065763,1368.42696140417,1464.9261954181,1482.21306651797,1288.55632450434,1188.85975692162,
185,Panama,474.090670385391,513.251679347454,542.328185774508,583.411561773293,608.100484905561,648.4360821158631,686.069400752079,742.114068921184,775.6393081085901,827.173326307619,889.237707712702,974.936999909794,1040.81031373986,1157.6240860194198,1287.95495851814,1395.4761847460002,1444.7481814391,1489.96405492642,1721.77462963543,1918.16277309297,2332.1263853375,2577.74517328779,2782.28979606008,2791.7711463935198,2849.0538765994106,2947.6915555154997,2996.62076261847,2945.16932749965,2492.14432759876,2446.23092107874,2603.84767615318,2803.9449252214004,3122.08731616969,3339.91437428886,3489.1511063042303,3494.51728987501,3529.8522221042103,3741.28732996555,3974.66430520293,4082.6145826076204,4060.3177934570203,4046.4291482408503,4126.23238637176,4267.29268669665,4592.15261354224,4916.907611564629,5348.88425269771,6166.18787089344,7154.274500660941,7576.14045682481,8082.016174654259,9358.268130259821,10722.261471666801,11889.0950663345,12796.0740287868,13630.3011411301,14343.9802572159,15146.4085115348,15544.9990788449,15774.2549406847,12509.835290141398,
186,Peru,253.26492133557701,277.56876343766703,305.761616917688,325.516339164069,382.74396480997,441.1821119641901,507.53095321049005,500.873486225587,450.401467460093,490.41360370680604,552.179768700134,599.115655267933,646.142816170895,752.223384303246,922.846496665768,1094.16160799601,1006.89086157604,899.2555181647219,748.9924969402921,932.746618231512,1033.41863152886,1203.7063411277,1182.7309276212,919.168856113503,910.967465839667,836.946087307564,753.531529818931,1000.5322722572198,729.8761993298689,1040.96225503466,1196.58685819634,1524.77053596861,1566.0112793691198,1488.0329945488502,1881.7373553839398,2194.01724731413,2232.07581576996,2306.4385268089,2163.11935688776,1924.4864193722399,1955.5880062789602,1941.4753419542399,2021.2400383647198,2145.6438885409602,2417.0343631553196,2729.49917213529,3154.3313491397,3606.07068932344,4220.616378320279,4196.31162707942,5082.3537061445395,5869.3238818646205,6528.971775312801,6756.752996200339,6672.877372588399,6229.100673981121,6204.9964574795995,6710.50760214164,6957.79341149359,7027.61220697723,6126.8745397886705,
187,Philippines,286.104330092238,300.842041554374,176.460034846971,189.746866025242,198.732569748951,210.8477965235,225.61443651995097,235.342462692703,255.44303637885102,275.159996210391,211.129088431363,227.27704831238898,239.11022162931,292.455513451339,388.79354005853895,408.742589434654,456.59531867244004,510.737653853512,574.552812500937,677.48727339811,778.0827802554761,832.0790957856391,843.7225959109101,734.4881978226109,676.361916482399,644.14604802612,609.577043114197,659.953052930897,733.941296902966,803.995994504327,816.029545747237,816.0804127241879,929.286282151395,931.566126878002,1073.0175674919801,1212.94443677501,1325.5710638439698,1288.58073103937,997.5936933351511,1122.0320167195,1072.80175248718,990.565991256484,1036.1583306496302,1048.00820456167,1121.4900060692698,1244.3487406527001,1452.43808945224,1744.6399791554502,1998.02692007721,1904.1963881653303,2217.4721533603697,2450.73569408103,2694.30510933651,2871.4297013483697,2959.64543521167,3001.0431817010303,3073.6546857094604,3123.2456417484495,3252.11027410024,3485.3408438977003,3298.8295856965697,
